Team Number,Advisor,Problem,Ranking,Institution ID
40126,Liguo Huang,D,Honorable Mention,700
40127,Hengchao Li,B,Successful Participant,12
40128,Xinsheng Xu,A,Successful Participant,700
40129,Ganzhou Wu,A,Successful Participant,701
40130,Xiangkai Dou,B,Successful Participant,700
40131,Xia Song,C,Honorable Mention,700
40132,Weixun Li,A,Successful Participant,701
40133,Kanghua Zeng,D,Successful Participant,123
40134,Lei Wang,D,Honorable Mention,700
40135,Chengqing Li,A,Honorable Mention,348
40136,Ming Liang,A,Successful Participant,701
40137,Hao Wu,A,Successful Participant,179
40138,Lianzu Jiao,A,Successful Participant,702
40139,Bo Deng,A,Successful Participant,701
40140,Lianzu One Jiao,B,Honorable Mention,20
40142,Hongyan Wang,D,Successful Participant,703
40143,Tang Qian,A,Successful Participant,703
40144,Lianzu Jiao,A,Successful Participant,702
40145,Lizhuo Zhang,A,Honorable Mention,36
40146,Yin Liangliang,C,Successful Participant,703
40147,Liu Xiaoxia,D,Honorable Mention,703
40148,Hao Yu,A,Successful Participant,1
40149,Jianwei Xia,A,Successful Participant,704
40150,Linhan Li,B,Successful Participant,705
40151,Jia Peipei,A,Successful Participant,703
40152,Xiao Qian,A,Successful Participant,703
40153,Jianpeng Wang,D,Honorable Mention,326
40154,Peng Wang,A,Successful Participant,706
40155,Chuanze Niu,B,Successful Participant,707
40156,Lianzu Jiao,A,Successful Participant,702
40157,Haitao Xu,A,Successful Participant,704
40158,Han Zhuhua,B,Successful Participant,703
40159,Na Zhao,A,Successful Participant,9
40160,Peng Wang,B,Successful Participant,706
40161,Jianyong Zhang,B,Successful Participant,326
40162,Yuan Zhao,A,Successful Participant,703
40163,Lianzu Jiao,A,Honorable Mention,702
40164,Peng Wang,A,Successful Participant,706
40165,Anwen Liu,A,Successful Participant,20
40166,Jijin Yi,A,Successful Participant,704
40167,Jianyong Zhang,B,Successful Participant,326
40168,Libin Wang,A,Successful Participant,703
40169,Peng Wang,A,Successful Participant,706
40170,Zhongyan Li,A,Successful Participant,589
40171,Peng Wang,B,Successful Participant,706
40172,Jianpeng Wang,C,Successful Participant,326
40173,Peng Wang,A,Successful Participant,706
40174,Peng Wang,A,Successful Participant,706
40175,Huili Ma,A,Successful Participant,326
40176,Peng Wang,B,Successful Participant,706
40177,Fengfei Gong,A,Successful Participant,58
40178,Kaiping Xue,A,Successful Participant,708
40179,Ding Zhengzhong,D,Meritorious,521
40180,Binwu Zhang,A,Honorable Mention,326
40181,Ding Zhengzhong,D,Honorable Mention,521
40182,Zheyong Qiu,D,Honorable Mention,709
40183,Ruonan Zhang,C,Successful Participant,703
40184,Ding Zhengzhong,A,Successful Participant,521
40185,Zheyong Qiu,D,Meritorious,709
40186,Zheyong Qiu,A,Successful Participant,709
40187,Ding Zhengzhong,A,Successful Participant,521
40188,Hongxia Miao,D,Successful Participant,160
40189,Hao Shen,A,Honorable Mention,709
40190,An Zhipeng,A,Successful Participant,703
40191,Hao Shen,C,Honorable Mention,709
40192,Hua Jiukun,A,Successful Participant,521
40193,Hao Shen,A,Honorable Mention,709
40194,Haiyan Sun,A,Honorable Mention,1
40195,Xinchao Zhao,B,Meritorious,6
40196,Hua Jiukun,A,Meritorious,521
40197,Zhifeng Zhang,D,Successful Participant,709
40198,Wei Zhou,A,Successful Participant,145
40199,Aimin Jiang,A,Successful Participant,160
40200,Zhifeng Zhang,A,Honorable Mention,709
40201,Hua Jiukun,A,Successful Participant,521
40202,Zhifeng Zhang,A,Honorable Mention,709
40203,Hua Jiukun,A,Successful Participant,521
40204,Wei Zhou,D,Successful Participant,145
40205,Xinchao Zhao,D,Honorable Mention,126
40206,Fengpan Zhang,A,Successful Participant,465
40207,Yubin Zhong,D,Meritorious,386
40208,Huili Ma,A,Successful Participant,326
40209,Wei Li,A,Successful Participant,709
40210,Wei Zhou,C,Successful Participant,145
40211,Wei Li,C,Honorable Mention,709
40212,Zhao Heng,A,Successful Participant,521
40213,Xuan Guang,A,Successful Participant,9
40214,Pan Zhi,B,Successful Participant,62
40215,Wei Li,D,Successful Participant,709
40216,Zhao Heng,A,Successful Participant,521
40217,Wei Zhou,A,Successful Participant,145
40218,Zhensheng Gao,A,Successful Participant,431
40219,Zhao Heng,D,Honorable Mention,521
40220,Chengjia Li,C,Honorable Mention,709
40221,Wei Zhou,A,Successful Participant,145
40222,Zhao Heng,D,Successful Participant,521
40223,Chengjia Li,A,Successful Participant,709
40224,Yuanming Hu,C,Successful Participant,24
40225,Chengjia Li,D,Honorable Mention,709
40226,Miaohua Jiang,B,Honorable Mention,300
40227,Qiang Guo,C,Successful Participant,710
40228,An Ni,C,Successful Participant,703
40229,Zongmao Cheng,B,Successful Participant,709
40230,Yubin Zhong,A,Successful Participant,386
40231,Li Yinfei,A,Successful Participant,521
40232,Jingjing Lian,A,Successful Participant,6
40233,Qingan Cui,A,Successful Participant,141
40234,Zongmao Cheng,B,Successful Participant,709
40235,Yongqiang Zhao,A,Successful Participant,711
40236,Haibin Duan,A,Successful Participant,1
40237,Yubin Zhong,C,Meritorious,386
40238,Li Yinfei,A,Successful Participant,521
40239,Kewei Liang,B,Honorable Mention,55
40240,Wei Zhou,A,Successful Participant,145
40241,Yubin Zhong,D,Honorable Mention,386
40242,Li Yinfei,A,Successful Participant,521
40243,Xingming Shu,D,Honorable Mention,63
40244,Wei Zhou,A,Successful Participant,145
40245,Zhonghao Xu,A,Successful Participant,58
40246,Yubin Zhong,A,Meritorious,386
40247,Li Yinfei,C,Meritorious,521
40248,Dongkai Zhang,A,Successful Participant,711
40249,Shu Li,A,Honorable Mention,9
40250,Wei Zhou,A,Successful Participant,145
40251,Meikai Wan,B,Successful Participant,12
40253,Junhao Peng,A,Honorable Mention,386
40254,Yang Xiaorong,C,Honorable Mention,521
40255,Yang Xiaorong,A,Honorable Mention,521
40256,Wei Zhou,B,Successful Participant,145
40257,Lanxin Chen,A,Successful Participant,711
40258,Jian Qin,A,Successful Participant,386
40259,Yang Xiaorong,A,Meritorious,521
40261,Xiaochen Sun,B,Successful Participant,186
40262,Jian Qin,A,Honorable Mention,386
40263,Yang Xiaorong,C,Honorable Mention,521
40264,Songjing Wang,B,Successful Participant,138
40265,Qiu Yuyang,A,Successful Participant,521
40266,Xueyi Zhang,D,Honorable Mention,56
40267,Yong Liang,B,Successful Participant,712
40268,Qiu Yuyang,A,Successful Participant,521
40269,Guogang Liu,B,Honorable Mention,589
40271,Qiu Yuyang,A,Honorable Mention,521
40272,Yong Liang,A,Successful Participant,712
40273,Weidong Li,B,Successful Participant,218
40274,Qiu Yuyang,A,Successful Participant,521
40275,Xiaoping Yang,A,Successful Participant,34
40276,Baodong Liu,C,Honorable Mention,107
40277,Junjie Zhou,B,Successful Participant,141
40278,Namei He,A,Successful Participant,3
40279,Wenbo Zhang,A,Successful Participant,6
40280,Ke Chen,A,Honorable Mention,250
40281,Ke Chen,A,Successful Participant,250
40282,Fan Yang,A,Successful Participant,713
40283,Hong Liu,D,Meritorious,114
40284,Xuemei Sun,B,Successful Participant,250
40285,Xiaobo Yin,A,Successful Participant,178
40286,Deng Aijiao,A,Successful Participant,24
40287,Xuemei Sun,A,Successful Participant,250
40288,Yanfei Shu,A,Successful Participant,114
40289,Lang Jun,A,Successful Participant,645
40290,Wei Pu,A,Honorable Mention,12
40291,Jiang Linying,B,Successful Participant,698
40293,Ren Mu,B,Successful Participant,404
40294,Jiang Nan,A,Successful Participant,714
40295,Haiyan Sun,A,Honorable Mention,1
40296,Jiang Nan,A,Successful Participant,714
40297,Liu Yixian,A,Successful Participant,698
40298,Liu Yixian,B,Successful Participant,698
40299,Liu Hongjuan,A,Successful Participant,698
40300,Jiangli Wang,B,Successful Participant,518
40301,Liu Hongjuan,B,Successful Participant,698
40302,Ke Hongwei,B,Successful Participant,715
40303,Zhong Chen,A,Successful Participant,89
40304,Zuguo He,A,Successful Participant,6
40305,Jun Wang,A,Successful Participant,713
40306,Yu Hai,A,Successful Participant,716
40307,Yu Hai,B,Honorable Mention,716
40308,Zhang Li,B,Honorable Mention,698
40309,Zhang Li,A,Successful Participant,698
40310,Jianguo Liu,A,Successful Participant,710
40311,Zhao Yong,A,Successful Participant,645
40312,Keshe Ni,A,Successful Participant,518
40313,Zhao Yong,B,Successful Participant,645
40314,Zhao Jianzhe,A,Successful Participant,698
40315,Yiqing Song,A,Successful Participant,61
40316,Yiqing Song,A,Successful Participant,61
40318,Zhao Jianzhe,A,Successful Participant,698
40319,Jinghua Chang,A,Successful Participant,56
40320,Linlin Shao,A,Successful Participant,41
40321,Li Dayu,B,Honorable Mention,717
40322,Li Dayu,A,Successful Participant,717
40323,Guolin Sun,A,Successful Participant,1
40324,Jinsong Li,B,Honorable Mention,63
40325,Jun Ye,A,Successful Participant,179
40326,Wei Meng,A,Successful Participant,713
40327,Huaping Xu,B,Successful Participant,1
40328,Jun Xing,A,Successful Participant,588
40329,Heng Liang,A,Successful Participant,179
40330,Qiang Guo,D,Successful Participant,710
40331,Zhiqiang Chang,A,Successful Participant,718
40332,Bo Yang,B,Successful Participant,26
40334,Qi Wang,A,Honorable Mention,501
40335,Liuyi Zhong,A,Honorable Mention,24
40336,Qi Wang,A,Meritorious,501
40337,Zhenglu Jiang,A,Honorable Mention,5
40338,Xiaowei Chen,A,Honorable Mention,9
40339,Qiru Wang,A,Successful Participant,5
40340,Zhan Xiang,A,Successful Participant,719
40341,Zhan Xiang,A,Successful Participant,719
40342,Xiaojun Lu,B,Honorable Mention,720
40343,Xiaojun Lu,A,Successful Participant,720
40344,Li Bo,B,Successful Participant,721
40345,Junxiang Li,A,Successful Participant,722
40346,Chun-Feng Wang,D,Honorable Mention,130
40348,Liuyi Zhong,A,Honorable Mention,24
40349,Xiangde Zhang,B,Honorable Mention,723
40350,Xiangde Zhang,A,Successful Participant,723
40351,Xiaodong Zhang,A,Meritorious,165
40352,Xiangde Zhang,A,Successful Participant,723
40353,Yanling Su,A,Honorable Mention,36
40354,Baodong Liu,D,Meritorious,107
40355,Hegui Zhu,A,Honorable Mention,724
40356,Hegui Zhu,A,Meritorious,724
40357,Fei Han,C,Meritorious,407
40358,Hegui Zhu,B,Honorable Mention,724
40359,Chun-Feng Wang,D,Honorable Mention,130
40360,Lihua Zhao,B,Successful Participant,473
40361,Shanshan Li,A,Successful Participant,725
40362,Chun-Feng Wang,A,Successful Participant,130
40363,Yuhu Sun,D,Honorable Mention,726
40364,Chun-Feng Wang,B,Successful Participant,130
40365,Xianfeng Wang,A,Successful Participant,9
40366,Wei Zhang,A,Honorable Mention,726
40367,Zhi Li,D,Meritorious,727
40368,Shanshan Li,A,Successful Participant,725
40369,Yuan Li,A,Honorable Mention,726
40370,Rongrong Song,A,Successful Participant,725
40371,Tan Zhong,A,Successful Participant,728
40372,Yanhui Guan,A,Successful Participant,5
40373,Shanshan Li,A,Successful Participant,725
40374,Rongrong Song,B,Honorable Mention,725
40375,Jufeng Wang,A,Successful Participant,679
40376,Yongfei Jin,D,Honorable Mention,31
40378,Shanshan Li,A,Successful Participant,725
40379,Zhandong Xu,D,Successful Participant,79
40380,Rongrong Song,A,Successful Participant,725
40381,Huixing Zhang,A,Successful Participant,684
40382,Jufeng Wang,A,Successful Participant,679
40383,Bo Li,A,Successful Participant,178
40384,Qi Yongqiang,D,Meritorious,684
40385,Junmin Zhang,A,Successful Participant,94
40386,Gaoping Li,D,Honorable Mention,725
40387,Zhixia Ma,A,Honorable Mention,725
40388,Yao Xiangjuan,D,Successful Participant,684
40389,Yan Chen,A,Successful Participant,729
40390,Gaoping Li,A,Successful Participant,725
40391,Zhixia Ma,A,Successful Participant,725
40392,Tian Shoufu,A,Successful Participant,684
40393,Zhixia Ma,A,Honorable Mention,725
40394,Gaoping Li,B,Successful Participant,725
40395,Jiang Yingzi,A,Meritorious,730
40396,Jun Yang,A,Successful Participant,725
40397,Gaohui Peng,B,Successful Participant,731
40398,Jiang Yingzi,B,Honorable Mention,730
40399,Zhuangchu Luo,B,Successful Participant,24
40400,Enshui Chen,A,Honorable Mention,88
40401,Xiaoyan Sun,A,Successful Participant,579
40402,Jun Yang,A,Successful Participant,725
40403,Li Subei,A,Successful Participant,730
40404,Yuanzhang Zhang,A,Successful Participant,731
40405,Jun Yang,B,Honorable Mention,725
40406,Zixuan Zhang,B,Honorable Mention,512
40407,Xiaoyuan Wang,C,Successful Participant,366
40408,Qiang Hua,A,Successful Participant,437
40409,Lihui Tu,B,Successful Participant,679
40410,Jun Yang,B,Successful Participant,725
40411,Lihui Tu,A,Successful Participant,679
40412,Jun Yang,A,Successful Participant,725
40413,Lihui Tu,B,Successful Participant,679
40414,Xiaoyuan Wang,A,Successful Participant,366
40415,Jun Yang,A,Successful Participant,725
40416,Wang Dongdong,A,Successful Participant,730
40417,Qiang Hua,A,Honorable Mention,437
40418,Zuguo He,D,Honorable Mention,6
40419,Shengshan Cao,D,Honorable Mention,194
40420,Yanling Li,A,Successful Participant,731
40421,Yong Wu,C,Honorable Mention,679
40422,Yong Wu,B,Successful Participant,679
40423,Kaibin Lei,A,Successful Participant,725
40424,Qiang Hua,A,Successful Participant,437
40425,Yong Wu,B,Successful Participant,679
40426,Xingchun Liu,A,Honorable Mention,1
40427,Jie Zhou,A,Honorable Mention,3
40428,Yong Wu,B,Successful Participant,679
40429,Hongliang Liu,A,Meritorious,348
40430,Tiande Zhang,A,Honorable Mention,107
40431,Yuan Jia,A,Successful Participant,1
40432,Hongliang Liu,A,Honorable Mention,348
40433,Cuilian You,A,Successful Participant,437
40434,Hao Shang,A,Honorable Mention,732
40435,Hongliang Liu,A,Meritorious,348
40436,Gong Dunwei,B,Successful Participant,684
40437,Dang Luo,B,Honorable Mention,731
40438,Hongliang Liu,B,Meritorious,348
40439,Yaru Qi,A,Successful Participant,404
40440,Cuilian You,A,Successful Participant,437
40441,Min Pan,A,Successful Participant,733
40442,Hongliang Liu,B,Honorable Mention,348
40443,Wei-Shi Zheng,A,Successful Participant,5
40444,Cuilian You,A,Successful Participant,437
40445,Hongliang Liu,A,Successful Participant,348
40446,Hongliang Liu,A,Meritorious,348
40447,Hongliang Liu,A,Honorable Mention,348
40448,Hongliang Liu,A,Honorable Mention,348
40449,Hongliang Liu,B,Successful Participant,348
40450,Hongliang Liu,B,Honorable Mention,348
40451,Guangming Zhou,A,Successful Participant,348
40452,Chuan Ding,A,Honorable Mention,16
40454,Z.C. Luo,B,Successful Participant,24
40455,Guangming Zhou,A,Meritorious,348
40456,Mei Dong,A,Honorable Mention,20
40457,Yuan Haojie,C,Honorable Mention,734
40458,Guochun Zhang,A,Successful Participant,437
40459,Zongyu Zuo,D,Honorable Mention,1
40460,Hongjun Wu,A,Successful Participant,731
40461,Fumei Rong,B,Successful Participant,732
40462,Liu Yang,A,Honorable Mention,348
40463,Zhuangchu Luo,A,Successful Participant,24
40464,Liu Yang,A,Honorable Mention,348
40465,Guoguang Yan,A,Successful Participant,56
40466,Hao Wang,A,Successful Participant,3
40467,Liu Yang,B,Honorable Mention,348
40468,Guoqiang Li,C,Meritorious,61
40469,Liu Yang,B,Honorable Mention,348
40470,Songlin Xu,B,Successful Participant,732
40471,Dai Mingqiang,A,Successful Participant,734
40472,Zhiwu Wen,B,Honorable Mention,348
40473,Zhiwu Wen,A,Meritorious,348
40474,Zhiwu Wen,B,Successful Participant,348
40475,Dongwei Shi,A,Successful Participant,735
40476,Jiang Shujuan,D,Meritorious,684
40477,Zhiwu Wen,B,Honorable Mention,348
40478,Desheng Tian,A,Successful Participant,732
40479,Chengfu Li,A,Successful Participant,348
40480,Jiajun Zhang,D,Honorable Mention,5
40481,Chengfu Li,A,Successful Participant,348
40482,Chengfu Li,B,Successful Participant,348
40483,Chengfu Li,A,Honorable Mention,348
40484,Chengfu Li,A,Successful Participant,348
40485,Dongwei Shi,A,Honorable Mention,735
40486,Fagui Liu,A,Successful Participant,731
40487,Chengfu Li,A,Successful Participant,348
40488,Chengfu Li,A,Honorable Mention,348
40489,Yongsong Zhu,A,Honorable Mention,732
40490,Huang Dengbin,A,Honorable Mention,734
40491,Chengfu Li,A,Honorable Mention,348
40492,Chengfu Li,A,Honorable Mention,348
40493,Zhang Honglei,A,Honorable Mention,730
40494,Chengfu Li,A,Honorable Mention,348
40495,Chengfu Li,A,Honorable Mention,348
40496,Heng Liang,A,Honorable Mention,179
40497,Hongwei Jiao,B,Successful Participant,735
40498,Guohone Zhang,A,Successful Participant,736
40499,Ai Xiaochuan,A,Honorable Mention,734
40500,Gaohui Peng,A,Meritorious,731
40501,Yingdan Wu,A,Honorable Mention,732
40502,Yuanzhang Zhang,A,Honorable Mention,731
40503,Weibing Zuo,B,Successful Participant,731
40504,Dandan Chen,B,Successful Participant,737
40505,Youxi Luo,A,Honorable Mention,732
40506,Jin Yuhong,A,Meritorious,734
40507,Yanling Li,A,Successful Participant,731
40508,Zuoqing Chen,A,Honorable Mention,27
40509,Junqing Chen,D,Meritorious,179
40510,Xiaoqing Jiang,A,Meritorious,55
40511,Xu Zhongchang,A,Meritorious,734
40512,Cijun Fang,A,Successful Participant,732
40513,Xingming Shu,A,Honorable Mention,63
40514,Yan Chen,A,Successful Participant,729
40515,Zhihong Luo,A,Successful Participant,5
40516,Hongrui Zhang,A,Honorable Mention,731
40517,Songlin Xu,B,Successful Participant,732
40518,Wang Shengbing,A,Meritorious,734
40519,Hongwei Yue,A,Successful Participant,731
40520,Nanjing Huang,A,Successful Participant,3
40521,Linlin Shao,A,Successful Participant,41
40522,Fukang Zhu,A,Successful Participant,206
40523,Li Wei,C,Successful Participant,734
40524,Yaling Yin,A,Successful Participant,58
40525,Lin Zhao,A,Successful Participant,20
40526,Liu Yongkai,A,Successful Participant,734
40527,Yue Zhao,B,Successful Participant,218
40528,Yan Chen,A,Successful Participant,729
40529,Wang Wei,A,Honorable Mention,734
40530,Qingbang Zhang,A,Successful Participant,16
40531,Zhai Yali,B,Meritorious,734
40532,Liuyi Zhong,B,Successful Participant,24
40533,Jie Luo,A,Successful Participant,1
40534,Yu Mei,A,Successful Participant,9
40535,Liu Haitao,A,Successful Participant,734
40536,Hongbo Du,A,Successful Participant,729
40537,Hongbo Du,A,Successful Participant,729
40538,Guochun Zhang,A,Successful Participant,437
40539,Shang Yueyun,B,Honorable Mention,738
40540,Honggang Zeng,C,Successful Participant,186
40541,Bo Wang,A,Honorable Mention,729
40542,Chengdong Dong,B,Honorable Mention,8
40543,Xiaopeng Liu,A,Successful Participant,437
40544,Huilei Han,B,Successful Participant,3
40545,Xiaopeng Liu,A,Honorable Mention,437
40546,Bo Wang,A,Honorable Mention,729
40547,Weiling Yang,D,Honorable Mention,89
40548,Yue Zhao,A,Successful Participant,218
40549,Han Yang,D,Successful Participant,12
40550,Bo Wang,A,Successful Participant,729
40551,Lihui He,A,Successful Participant,437
